RUN	viade.Simulation2	simulation2	1588098976484	Miscelanea with 10 users at once	3.3.1
REQUEST	8		request_3 Redirect 3	1588099013266	1588099013475	OK	 
REQUEST	8		request_4	1588099014485	1588099014758	OK	 
REQUEST	8		mash.css	1588099014759	1588099014839	OK	 
REQUEST	8		request_6	1588099014760	1588099015053	OK	 
REQUEST	8		request_8	1588099014760	1588099015271	OK	 
REQUEST	8		request_7	1588099014760	1588099015282	OK	 
REQUEST	8		mashlib.min.js	1588099014759	1588099015291	OK	 
REQUEST	8		request_5	1588099014759	1588099015307	OK	 
REQUEST	8		request_9	1588099016304	1588099016347	OK	 
REQUEST	8		request_11	1588099016348	1588099016406	OK	 
REQUEST	8		request_12	1588099016349	1588099016719	OK	 
REQUEST	8		request_10	1588099016348	1588099016794	OK	 
REQUEST	8		request_15	1588099016349	1588099016876	OK	 
REQUEST	8		request_13	1588099016349	1588099016883	OK	 
REQUEST	8		request_14	1588099016349	1588099016887	OK	 
REQUEST	8		request_16	1588099016407	1588099016962	OK	 
REQUEST	8		request_17	1588099017945	1588099018076	OK	 
REQUEST	8		request_17 Redirect 1	1588099018076	1588099018230	OK	 
REQUEST	8		solid.css	1588099018232	1588099018278	OK	 
REQUEST	8		solid-auth-client.bundle.js	1588099018232	1588099018279	OK	 
REQUEST	8		bootstrap.min.css	1588099018231	1588099018283	OK	 
REQUEST	8		auth-buttons.js	1588099018232	1588099018407	OK	 
USER	Simulation2	8	END	1588098977389	1588099018408
REQUEST	7		request_0 Redirect 1	1588098977745	1588099037746	KO	i.g.h.c.i.RequestTimeoutException: Request timeout to solid.community/165.227.231.225:443 after 60000 ms
REQUEST	7		request_1	1588099038770	1588099039062	OK	 
REQUEST	7		request_2	1588099040054	1588099040100	OK	 
REQUEST	7		request_2 Redirect 1	1588099040100	1588099040158	OK	 
REQUEST	7		bootstrap.min.css	1588099040158	1588099040204	OK	 
REQUEST	7		solid.css	1588099040158	1588099040358	OK	 
REQUEST	7		request_3	1588099041367	1588099041603	OK	 
REQUEST	7		request_3 Redirect 1	1588099041603	1588099041701	OK	 
REQUEST	7		request_3 Redirect 2	1588099041702	1588099041797	OK	 
REQUEST	7		request_3 Redirect 3	1588099041797	1588099041992	OK	 
REQUEST	7		request_4	1588099042984	1588099043279	OK	 
REQUEST	7		mash.css	1588099043280	1588099043363	OK	 
REQUEST	7		request_7	1588099043281	1588099043612	OK	 
REQUEST	7		request_6	1588099043281	1588099043821	OK	 
REQUEST	7		request_5	1588099043281	1588099043830	OK	 
REQUEST	7		request_8	1588099043282	1588099043867	OK	 
REQUEST	7		mashlib.min.js	1588099043280	1588099044003	OK	 
REQUEST	7		request_9	1588099045005	1588099045047	OK	 
REQUEST	7		request_11	1588099045049	1588099045105	OK	 
